business_id,sector,revenue_monthly,expenses_monthly,cash_balance,total_debt,accounts_receivable,accounts_payable,operational_incidents,stock_loss_rate,supplier_count,customer_concentration,employee_turnover,fraud_incidents,cash_discrepancies,segregation_of_duties,internal_audit_frequency,compliance_breaches,expired_licenses,missing_documents,tax_compliance_status,insurance_coverage_ratio,business_interruption_cover,liability_cover,debt_to_revenue,expense_ratio,cash_coverage_months,debt_risk_score,expense_risk_score,cash_risk_score,financial_risk_score,incident_risk_score,stock_loss_risk_score,customer_concentration_risk,employee_turnover_risk,supplier_risk_score,operational_risk_score,fraud_incident_risk,cash_discrepancy_risk,segregation_risk,audit_risk,fraud_risk_score,compliance_breach_risk,license_risk,document_risk,tax_risk,compliance_risk_score,insurance_coverage_risk,business_interruption_risk,liability_risk,insurance_risk_score,overall_risk_score,risk_category,max_risk_dimension,risk_category_v2
SME_0492,Hospitality,21686.36,6486.39,18091.61,27493.27,8007.58,15416.36,1,0.104,5,0.696,0.346,4,2,1,4,2,0,1,1,0.357,0,0,1.2677678503907526,0.2990999872731062,2.7891646971582036,63.38839251953763,14.954999363655311,0.0,23.503017564957883,10.0,69.33333333333334,69.6,86.49999999999999,71.42857142857143,61.37238095238095,80.0,20.0,0,0.0,28.0,40.0,0,10.0,0,10.0,64.3,100,100,85.72,38.06600050758261,MODERATE,85.72,MODERATE
SME_0493,Construction,42004.84,17571.11,19003.82,70429.97,68931.82,5637.12,2,0.138,5,0.938,0.376,0,2,1,3,1,0,2,1,0.478,1,1,1.6767108266571187,0.41831155647777735,1.0815378197507157,83.83554133285594,20.915577823888867,0.0,31.42533574702344,20.0,92.00000000000001,93.8,94.0,71.42857142857143,74.2457142857143,0.0,20.0,0,25.0,10.25,20.0,0,20.0,0,8.0,52.2,0,0,20.880000000000003,33.32702929553561,MODERATE,74.2457142857143,MODERATE
SME_0494,Manufacturing,55076.49,11429.61,9450.84,20734.74,22371.65,39443.02,0,0.059,6,0.475,0.397,0,1,1,1,1,0,0,1,0.343,1,1,0.376471703262136,0.20752248373126175,0.8268733578836023,18.823585163106802,10.376124186563088,17.31266421163977,15.684978489556876,0.0,39.33333333333333,47.5,99.25,64.28571428571428,50.07380952380952,0.0,10.0,0,75.0,20.75,20.0,0,0.0,0,4.0,65.7,0,0,26.28,24.601945927819443,LOW,50.07380952380952,LOW
SME_0495,Manufacturing,61335.47,5316.18,14090.88,33054.83,23931.09,40716.03,3,0.027,14,0.54,0.384,1,1,1,4,1,1,1,1,0.671,0,1,0.5389186713658508,0.08667382837369633,2.650564879293026,26.945933568292542,4.3336914186848166,0.0,9.383887496093207,30.0,18.0,54.0,96.0,7.14285714285714,41.02857142857143,20.0,10.0,0,0.0,8.0,20.0,100,10.0,0,36.0,32.9,100,0,43.16,24.38830910597082,LOW,43.16,LOW
SME_0496,Construction,71329.56,21826.21,16094.14,25969.15,15283.94,60184.23,6,0.043,1,0.544,0.002,1,6,0,0,0,0,2,1,0.643,0,0,0.36407276310130054,0.30599109261293633,0.7373767594099021,18.20363815506503,15.299554630646817,26.26232405900979,20.555887459317468,60.0,28.666666666666668,54.400000000000006,0.5,100.0,48.71333333333334,20.0,60.0,100,100.0,68.0,0.0,0,20.0,0,4.0,35.699999999999996,100,100,74.28,39.97309957112857,MODERATE,74.28,MODERATE
SME_0497,Retail,20925.02,22266.44,15102.91,21590.5,7185.03,78578.72,2,0.068,13,0.559,0.019,3,2,0,4,3,1,0,1,0.304,1,1,1.0318030759349335,1.064106031917771,0.6782813058576046,51.59015379674668,53.20530159588856,32.17186941423954,44.30738438348639,20.0,45.333333333333336,55.900000000000006,4.749999999999999,14.28571428571429,28.053809523809527,60.0,20.0,100,0.0,47.0,60.0,100,0.0,0,42.0,69.6,0,0,27.84,38.78966769599829,MODERATE,47.0,MODERATE
SME_0498,Transport,9987.25,74118.5,2616.99,42969.9,7804.76,22688.32,0,0.044,11,0.54,0.059,0,1,1,3,0,0,2,1,0.638,1,1,4.302475656461989,7.421312173020601,0.035308188913699,100.0,100.0,96.4691811086301,98.58767244345205,0.0,29.333333333333332,54.0,14.75,28.57142857142857,25.330952380952382,0.0,10.0,0,25.0,8.25,0.0,0,20.0,0,4.0,36.199999999999996,0,0,14.479999999999999,39.607039828273706,MODERATE,98.58767244345205,CRITICAL REVIEW
SME_0499,Manufacturing,22810.1,13476.69,1450.72,8962.23,8474.85,8758.64,2,0.035,8,0.107,0.14,2,1,1,3,0,0,1,1,0.664,0,1,0.3929062125988049,0.5908211713232296,0.10764661055496565,19.645310629940248,29.54105856616148,89.23533894450344,50.4500463366319,20.0,23.333333333333336,10.7,35.0,50.0,27.80666666666667,40.0,10.0,0,25.0,20.25,0.0,0,10.0,0,2.0,33.599999999999994,100,0,43.44,30.78068056765624,MODERATE,50.4500463366319,MODERATE
SME_0500,Construction,41491.55,22521.47,1691.91,23327.12,11846.06,9999.66,1,0.11,2,0.101,0.332,0,6,0,4,4,0,3,0,0.724,0,1,0.5622137519567236,0.5427965453206737,0.075124314709475,28.110687597836183,27.139827266033684,92.4875685290525,53.570181870781965,10.0,73.33333333333334,10.100000000000001,83.0,92.85714285714286,53.858095238095245,0.0,60.0,100,0.0,37.0,80.0,0,30.0,100,52.0,27.6,100,0,41.04,48.839578370758396,MODERATE,53.858095238095245,MODERATE
SME_0501,Professional Services,9365.83,10569.62,6106.06,41086.39,14194.26,9226.12,6,0.001,6,0.183,0.357,0,4,1,2,3,0,1,0,0.979,1,1,4.386839180296888,1.1285299861304339,0.5776991036574636,100.0,56.42649930652169,42.230089634253645,63.819985645657965,60.0,0.6666666666666667,18.3,89.25,64.28571428571428,46.500476190476185,0.0,40.0,0,50.0,20.5,60.0,0,10.0,100,44.0,2.100000000000002,0,0,0.8400000000000007,41.555114741316444,MODERATE,63.819985645657965,MODERATE
SME_0502,Construction,94347.56,36194.5,14488.69,188537.72,10006.38,8343.87,4,0.081,14,0.186,0.075,3,2,1,1,2,0,2,1,0.988,0,0,1.9983317003640582,0.3836294229548703,0.40030087444224954,99.91658501820291,19.181471147743515,59.96991255577504,59.71738187209394,40.0,54.0,18.6,18.749999999999996,7.14285714285714,27.69857142857143,60.0,20.0,0,75.0,40.75,40.0,0,20.0,0,12.0,1.200000000000001,100,100,60.480000000000004,40.83785741877104,MODERATE,60.480000000000004,MODERATE
SME_0503,Agriculture,51274.15,16292.05,2651.25,9334.0,7698.66,36629.35,1,0.119,14,0.699,0.248,2,1,1,0,1,0,2,1,0.669,0,0,0.18204104797446666,0.31774393139622986,0.16273274388428713,9.102052398723332,15.887196569811493,83.72672561157128,40.98746493518897,10.0,79.33333333333333,69.89999999999999,62.0,7.14285714285714,45.67523809523809,40.0,10.0,0,100.0,39.0,20.0,0,20.0,0,8.0,33.099999999999994,100,100,73.24,40.03904900436621,MODERATE,73.24,MODERATE
SME_0504,Transport,21191.96,7044.86,20154.19,50488.74,5858.43,12007.79,2,0.04,9,0.274,0.367,3,2,1,0,4,1,0,1,0.892,1,1,2.3824478717400375,0.3324307897900902,2.8608361273325515,100.0,16.62153948950451,0.0,34.986461846851356,20.0,26.666666666666668,27.400000000000002,91.75,42.85714285714286,41.73476190476191,60.0,20.0,0,100.0,47.0,80.0,100,0.0,0,46.0,10.799999999999999,0,0,4.319999999999999,37.661629030245884,MODERATE,47.0,MODERATE
SME_0505,Hospitality,14156.56,17807.05,4841.22,56336.7,2855.37,28765.78,5,0.09,13,0.861,0.185,0,0,1,0,0,1,2,1,0.36,1,1,3.979547291149827,1.2578656114197235,0.27187097245192215,100.0,62.89328057098618,72.81290275480778,77.99314527321897,50.0,60.0,86.1,46.25,14.28571428571429,51.32714285714286,0.0,0.0,0,100.0,25.0,0.0,100,20.0,0,34.0,64.0,0,0,25.6,48.88972929625141,MODERATE,77.99314527321897,MODERATE
SME_0506,Retail,14637.39,24601.07,4887.53,4592.75,31741.54,22060.12,2,0.1,3,0.889,0.041,2,0,0,0,1,0,3,1,0.672,1,1,0.3137683699074767,1.6807005893810305,0.19867143990078479,15.688418495373835,84.03502946905152,80.13285600992153,61.97017679329622,20.0,66.66666666666667,88.9,10.25,85.71428571428572,54.30619047619048,40.0,0.0,100,100.0,62.0,20.0,0,30.0,0,10.0,32.8,0,0,13.12,47.379600657036484,MODERATE,62.0,MODERATE
SME_0507,Hospitality,26529.06,22078.19,3467.16,45228.59,72788.77,4464.32,3,0.098,2,0.93,0.183,1,5,1,3,1,0,2,1,0.775,0,0,1.70486967875982,0.832226622428386,0.1570400472140153,85.243483937991,41.6113311214193,84.29599527859847,71.77484262926248,30.0,65.33333333333334,93.0,45.74999999999999,92.85714285714286,65.38809523809525,20.0,50.0,0,25.0,22.25,20.0,0,20.0,0,8.0,22.499999999999996,100,100,69.0,50.429476598302564,HIGH,71.77484262926248,HIGH
SME_0508,Transport,20808.34,41557.96,1214.89,72347.61,29429.22,2558.57,2,0.067,10,0.898,0.15,2,0,0,1,2,0,2,1,0.695,0,0,3.4768563950800497,1.9971780545685047,0.029233629369680325,100.0,99.85890272842524,97.07663706303197,98.78832564374036,20.0,44.66666666666667,89.8,37.49999999999999,35.71428571428571,45.536190476190484,40.0,0.0,100,75.0,55.75,40.0,0,20.0,0,12.0,30.500000000000004,100,100,72.2,61.190545312169725,HIGH,98.78832564374036,CRITICAL REVIEW
SME_0509,Transport,53478.41,5651.53,10061.9,54046.79,3220.14,3942.87,1,0.052,5,0.331,0.231,1,0,1,4,1,0,5,0,0.462,1,0,1.0106282142644105,0.10567872156258945,1.7803851346449546,50.531410713220524,5.283936078129472,0.0,16.744604037404997,10.0,34.66666666666667,33.1,57.75,71.42857142857143,41.38904761904762,20.0,0.0,0,0.0,6.0,20.0,0,50.0,100,44.0,53.800000000000004,0,100,51.52,28.322643115983404,LOW,51.52,LOW
SME_0510,Transport,19001.07,9172.2,44349.85,27584.94,20305.67,8173.29,5,0.125,11,0.533,0.175,1,4,0,4,3,1,1,1,0.344,1,1,1.451757190516113,0.4827201836528154,4.835246723795818,72.58785952580565,24.13600918264077,0.0,29.017160612533928,50.0,83.33333333333334,53.300000000000004,43.74999999999999,28.57142857142857,51.79095238095238,20.0,40.0,100,0.0,39.0,60.0,100,10.0,0,44.0,65.60000000000001,0,0,26.240000000000006,38.676886278998275,MODERATE,51.79095238095238,MODERATE
SME_0511,Hospitality,37460.13,30030.14,7514.07,41864.47,25128.03,13542.08,3,0.114,9,0.249,0.007,2,1,1,2,1,0,3,1,0.571,0,0,1.1175740714193998,0.8016560540499993,0.25021761470309495,55.87870357096999,40.08280270249996,74.9782385296905,58.77974729391718,30.0,76.0,24.9,1.7499999999999998,42.85714285714286,35.10142857142858,40.0,10.0,0,50.0,26.5,20.0,0,30.0,0,10.0,42.900000000000006,100,100,77.16,40.9252813310323,MODERATE,77.16,MODERATE
SME_0512,Professional Services,24428.14,10076.0,1257.1,35553.62,6955.21,6695.5,3,0.048,6,0.785,0.398,0,2,1,4,1,0,2,1,0.753,1,0,1.4554370492391153,0.4124751209056441,0.12476181024215958,72.77185246195576,20.623756045282203,87.52381897578404,63.02821014248501,30.0,32.0,78.5,99.5,64.28571428571428,60.857142857142854,0.0,20.0,0,0.0,4.0,20.0,0,20.0,0,8.0,24.7,0,100,39.88,40.11074875703122,MODERATE,63.02821014248501,MODERATE
SME_0513,Transport,31019.35,21818.29,17457.76,5538.59,15527.61,22593.57,2,0.015,14,0.855,0.217,1,3,1,1,0,0,2,0,0.994,0,0,0.17855274207873473,0.7033767632139294,0.8001433659558104,8.927637103936735,35.16883816069647,19.985663404418965,21.223207941157547,20.0,10.0,85.5,54.25,7.14285714285714,35.37857142857143,20.0,30.0,0,75.0,30.75,0.0,0,20.0,100,34.0,0.6000000000000005,100,100,60.24,32.48560523949013,MODERATE,60.24,MODERATE
SME_0514,Construction,20797.46,2597.57,1575.61,36398.14,6632.04,7463.24,5,0.011,8,0.824,0.189,2,3,1,4,2,0,4,1,0.466,0,1,1.7501242940243664,0.12489842509614156,0.6065707565147426,87.50621470121833,6.244921254807078,39.34292434852574,43.86251052621792,50.0,7.333333333333333,82.39999999999999,47.25,50.0,47.39666666666667,40.0,30.0,0,0.0,18.0,40.0,0,40.0,0,16.0,53.400000000000006,100,0,51.36,36.14391982453204,MODERATE,51.36,MODERATE
SME_0515,Hospitality,44037.8,158084.39,2387.88,20782.83,39591.77,15122.27,2,0.014,8,0.468,0.382,1,2,0,3,0,0,4,0,0.942,0,0,0.47193161329585037,3.5897431297657922,0.015105096714482688,23.59658066479252,100.0,98.48949032855174,76.47477033085845,20.0,9.333333333333334,46.800000000000004,95.5,50.0,44.32666666666667,20.0,20.0,100,25.0,41.25,0.0,0,40.0,100,38.0,5.800000000000005,100,100,62.32,54.2060977659242,HIGH,76.47477033085845,HIGH
SME_0516,Transport,44563.18,14506.5,6303.49,14825.89,13893.47,13339.51,2,0.087,7,0.745,0.062,2,5,1,4,1,0,2,0,0.348,1,0,0.3326937171000813,0.32552658943998164,0.43452865956640124,16.634685855004065,16.27632947199908,56.54713404335987,32.49215821544489,20.0,57.99999999999999,74.5,15.5,57.14285714285714,45.02857142857143,40.0,50.0,0,0.0,22.0,20.0,0,20.0,100,38.0,65.2,0,100,56.08,36.712790321776325,MODERATE,56.08,MODERATE
SME_0517,Construction,36119.0,46783.79,9045.66,360022.79,4380.42,57162.41,2,0.008,5,0.183,0.076,3,3,1,0,2,0,3,1,0.952,1,1,9.967684321271353,1.2952681414214127,0.19335030359874647,100.0,64.76340707107063,80.66496964012535,81.69500997737133,20.0,5.333333333333334,18.3,18.999999999999996,71.42857142857143,26.812380952380952,60.0,30.0,0,100.0,49.0,40.0,0,30.0,0,14.0,4.800000000000004,0,0,1.9200000000000017,43.30359823130664,MODERATE,81.69500997737133,MODERATE
SME_0518,Professional Services,40645.47,13747.45,2917.65,104984.54,18272.78,4988.77,0,0.051,2,0.134,0.323,1,0,1,0,3,0,3,1,0.883,1,1,2.5829333502601886,0.33822834377361116,0.21223208667789298,100.0,16.91141718868056,78.7767913322107,66.58414168948845,0.0,34.0,13.4,80.75,92.85714285714286,44.20142857142858,20.0,0.0,0,100.0,31.0,60.0,0,30.0,0,18.0,11.7,0,0,4.68,40.39359964970369,MODERATE,66.58414168948845,MODERATE
SME_0519,Agriculture,11744.45,25081.5,6062.52,9497.47,25932.26,87573.97,3,0.113,14,0.74,0.104,2,5,0,0,1,0,3,1,0.315,0,0,0.8086772901242714,2.1356044770082887,0.24171281621912566,40.43386450621357,100.0,75.82871837808743,72.46164670309903,30.0,75.33333333333334,74.0,25.999999999999996,7.14285714285714,42.49523809523811,40.0,50.0,100,100.0,72.0,20.0,0,30.0,0,10.0,68.5,100,100,87.4,57.00230353473924,HIGH,87.4,HIGH
SME_0520,Professional Services,32377.78,59377.03,16356.15,42429.06,11952.06,7028.63,5,0.044,10,0.462,0.32,1,2,1,0,1,0,2,0,0.509,1,0,1.3104375902239127,1.833882063563345,0.275462582079299,65.52187951119564,91.69410317816725,72.45374179207009,76.1462915236369,50.0,29.333333333333332,46.2,80.0,35.71428571428571,48.24952380952381,20.0,20.0,0,100.0,35.0,20.0,0,20.0,100,38.0,49.1,0,100,49.64,52.57026840947202,HIGH,76.1462915236369,HIGH
SME_0521,Transport,67913.66,45741.98,18758.0,128923.95,15395.61,3592.53,2,0.114,10,0.946,0.109,0,3,0,3,0,1,0,0,0.336,0,0,1.8983507883391941,0.6735313632043981,0.41008281670360575,94.91753941695971,33.67656816021991,58.99171832963943,62.17491960500966,20.0,76.0,94.6,27.249999999999996,35.71428571428571,50.712857142857146,0.0,30.0,100,25.0,37.25,0.0,100,0.0,100,60.0,66.39999999999999,100,100,86.56,56.436690167217186,HIGH,86.56,HIGH
SME_0522,Hospitality,37040.04,15284.02,27963.44,6719.4,9391.52,9871.81,2,0.112,5,0.183,0.013,1,1,0,3,2,1,1,1,0.997,0,1,0.18140909135087327,0.41263508354742595,1.829586718677416,9.070454567543663,20.6317541773713,0.0,8.910662623474488,20.0,74.66666666666667,18.3,3.2499999999999996,71.42857142857143,37.529047619047624,20.0,10.0,100,25.0,39.25,40.0,100,10.0,0,40.0,0.30000000000000027,100,0,30.12,28.917460691804255,LOW,40.0,LOW
SME_0523,Manufacturing,10960.54,16154.01,53993.31,32400.72,3602.88,221635.0,4,0.037,12,0.827,0.207,1,2,0,3,1,1,1,1,0.599,1,0,2.9561244245265286,1.4738334060183165,3.3424090984220016,100.0,73.69167030091582,0.0,52.107501090274745,40.0,24.666666666666668,82.69999999999999,51.74999999999999,21.42857142857143,44.109047619047615,20.0,20.0,100,25.0,41.25,20.0,100,10.0,0,36.0,40.1,0,100,46.040000000000006,44.91351223184432,MODERATE,52.107501090274745,MODERATE
SME_0524,Transport,24024.22,40174.2,17981.27,33962.95,8723.54,26858.74,5,0.109,7,0.508,0.079,3,0,1,4,1,1,0,1,0.764,0,1,1.4136962615227464,1.6722374337231343,0.44758252809016735,70.68481307613732,83.61187168615672,55.24174719098327,68.38570430508152,50.0,72.66666666666667,50.8,19.749999999999996,57.14285714285714,50.07190476190476,60.0,0.0,0,0.0,18.0,20.0,100,0.0,0,34.0,23.599999999999998,100,0,39.44,45.67768748200065,MODERATE,68.38570430508152,MODERATE
SME_0525,Manufacturing,33745.87,116392.4,6441.14,8387.18,16011.72,20647.09,4,0.112,12,0.803,0.303,0,2,1,0,0,0,6,1,0.464,0,0,0.24853945090169552,3.449085769606769,0.05533986755148962,12.426972545084777,100.0,94.46601324485104,71.51449706146585,40.0,74.66666666666667,80.30000000000001,75.75,21.42857142857143,58.42904761904762,0.0,20.0,0,100.0,29.0,0.0,0,60.0,0,12.0,53.6,100,100,81.44,51.80561102320166,HIGH,81.44,HIGH
SME_0526,Construction,13639.31,20993.19,18892.32,43848.81,8911.66,24546.64,2,0.06,12,0.795,0.256,2,1,1,2,2,0,2,0,0.954,0,1,3.214884770563907,1.5391680370927854,0.8999261188985571,100.0,76.95840185463926,10.007388110144289,57.0904758004495,20.0,40.0,79.5,64.0,21.42857142857143,44.98571428571429,40.0,10.0,0,50.0,26.5,40.0,0,20.0,100,42.0,4.600000000000004,100,0,31.840000000000003,43.157571311563416,MODERATE,57.0904758004495,MODERATE
SME_0527,Agriculture,8433.9,86144.2,12757.99,91601.15,20558.49,6003.08,2,0.032,7,0.879,0.369,0,2,0,2,3,0,6,1,0.492,0,1,10.861066647695608,10.214040953769905,0.14810039445487916,100.0,100.0,85.18996055451208,94.07598422180484,20.0,21.333333333333336,87.9,92.25,57.14285714285714,55.7252380952381,0.0,20.0,100,50.0,41.5,60.0,0,60.0,0,24.0,50.8,100,0,50.32,59.08610479035099,HIGH,94.07598422180484,CRITICAL REVIEW
SME_0528,Retail,19414.06,14838.72,13274.02,135537.04,7026.03,16092.39,2,0.078,11,0.353,0.313,0,3,0,0,0,1,0,0,0.482,0,1,6.9813856555506675,0.7643285330322456,0.8945528994414613,100.0,38.21642665161228,10.544710055853868,45.68281201782523,20.0,52.0,35.3,78.25,28.57142857142857,42.824285714285715,0.0,30.0,100,100.0,56.0,0.0,100,0.0,100,60.0,51.800000000000004,100,0,50.72,49.682915033919,MODERATE,60.0,MODERATE
SME_0529,Professional Services,13821.29,38549.38,9551.14,23378.89,7453.27,12027.06,2,0.138,13,0.907,0.072,0,2,1,1,0,0,0,1,0.52,0,0,1.691512876149766,2.789130392315044,0.24776377726438142,84.5756438074883,100.0,75.22362227356186,85.46214205167124,20.0,92.00000000000001,90.7,17.999999999999996,14.28571428571429,46.99714285714287,0.0,20.0,0,75.0,22.75,0.0,0,0.0,0,0.0,48.0,100,100,79.2,49.857928329787086,MODERATE,85.46214205167124,MODERATE
SME_0530,Agriculture,24715.85,43436.34,3213.59,366076.53,21127.87,61133.91,2,0.096,2,0.229,0.32,0,2,0,4,3,0,0,1,0.624,0,1,14.811407659457394,1.7574285327026988,0.07398390380036625,100.0,87.87142663513494,92.60160961996337,93.40207183852583,20.0,64.0,22.900000000000002,80.0,92.85714285714286,55.95142857142858,0.0,20.0,100,0.0,29.0,60.0,0,0.0,0,12.0,37.6,100,0,45.04,54.11247869441488,HIGH,93.40207183852583,CRITICAL REVIEW
SME_0531,Transport,6998.89,12966.94,2861.5,3831.4,12209.96,10881.76,3,0.026,7,0.17,0.257,2,1,1,2,3,1,1,1,0.313,0,0,0.5474296638466957,1.8527137874720134,0.2206765821388855,27.371483192334782,92.63568937360067,77.93234178611145,67.17508848422521,30.0,17.333333333333336,17.0,64.25,57.14285714285714,37.1452380952381,40.0,10.0,0,50.0,26.5,60.0,100,10.0,0,44.0,68.7,100,100,87.48,50.086836069077094,HIGH,87.48,HIGH
SME_0532,Manufacturing,39276.9,9901.73,7259.59,42837.51,6903.55,8537.41,5,0.102,6,0.467,0.268,4,2,1,3,0,0,0,1,0.718,1,1,1.0906540485628957,0.2521005985706611,0.7331638006691761,54.53270242814479,12.605029928533055,26.68361993308239,30.814767680236308,50.0,68.0,46.7,67.0,64.28571428571428,59.19714285714286,80.0,20.0,0,25.0,34.25,0.0,0,0.0,0,0.0,28.200000000000003,0,0,11.280000000000001,32.02171601835661,MODERATE,59.19714285714286,MODERATE
SME_0533,Professional Services,15047.2,45000.93,9284.55,7307.51,25355.86,4206.32,3,0.064,7,0.804,0.333,2,2,1,1,0,0,1,1,0.322,0,1,0.4856391886862672,2.9906514168749,0.20631906940589892,24.28195943431336,100.0,79.3680930594101,69.03182505405805,30.0,42.66666666666667,80.4,83.25,57.14285714285714,58.691904761904766,40.0,20.0,0,75.0,34.75,0.0,0,10.0,0,2.0,67.8,100,0,57.120000000000005,48.34452370669361,MODERATE,69.03182505405805,MODERATE
SME_0534,Manufacturing,55449.77,11764.97,4055.2,32831.22,5380.19,13611.56,3,0.089,11,0.502,0.23,3,4,0,3,1,0,1,1,0.677,1,1,0.5920893810740785,0.21217346798733341,0.34468426183832174,29.604469053703923,10.60867339936667,65.53157381616784,38.276572262388314,30.0,59.333333333333336,50.2,57.49999999999999,28.57142857142857,45.12095238095238,60.0,40.0,100,25.0,57.25,20.0,0,10.0,0,6.0,32.3,0,0,12.92,36.40520977395459,MODERATE,57.25,MODERATE
SME_0535,Hospitality,20032.52,8801.23,12216.45,17801.64,5198.3,15620.17,5,0.11,8,0.805,0.186,1,1,0,1,0,0,1,1,0.621,1,1,0.8886370761142381,0.43934712158031036,1.3880389445566133,44.43185380571191,21.967356079015516,0.0,19.91976296541823,50.0,73.33333333333334,80.5,46.5,50.0,60.06666666666668,20.0,10.0,100,75.0,51.75,0.0,0,10.0,0,2.0,37.9,0,0,15.16,33.15859555629214,MODERATE,60.06666666666668,MODERATE
SME_0536,Manufacturing,24497.34,10414.55,64084.82,49802.98,783.55,4069.33,4,0.077,4,0.72,0.255,0,3,0,1,0,0,3,1,0.47,1,1,2.0329954190944814,0.425129830422405,6.153393089475782,100.0,21.25649152112025,0.0,36.376947456336076,40.0,51.33333333333333,72.0,63.74999999999999,78.57142857142857,61.13095238095238,0.0,30.0,100,75.0,49.75,0.0,0,30.0,0,6.0,53.0,0,0,21.200000000000003,39.165822332138916,MODERATE,61.13095238095238,MODERATE
SME_0537,Hospitality,21768.15,11726.85,1398.1,26425.16,6073.98,18042.93,1,0.122,1,0.278,0.119,0,1,0,4,0,0,3,1,0.531,1,0,1.2139368756646751,0.5387159680542444,0.11922212699915151,60.69684378323375,26.93579840271222,88.07778730008485,61.52090757581773,10.0,81.33333333333333,27.800000000000004,29.75,100.0,49.77666666666667,0.0,10.0,100,0.0,27.0,0.0,0,30.0,0,6.0,46.9,0,100,48.760000000000005,42.076438939411986,MODERATE,61.52090757581773,MODERATE
SME_0538,Construction,14416.14,35718.38,14320.41,13134.12,32473.69,14802.09,2,0.108,8,0.907,0.073,2,2,1,3,0,0,1,0,0.794,0,1,0.9110705084717546,2.477666004908387,0.4009255178986281,45.55352542358773,100.0,59.90744821013718,67.6290369111312,20.0,72.0,90.7,18.249999999999996,50.0,50.19,40.0,20.0,0,25.0,22.25,0.0,0,10.0,100,32.0,20.599999999999994,100,0,38.239999999999995,45.910211073339354,MODERATE,67.6290369111312,MODERATE
SME_0539,Professional Services,180674.92,27177.95,7489.24,14025.91,1548.86,29874.58,1,0.092,8,0.152,0.247,1,2,0,3,0,0,3,1,0.307,0,1,0.07763064181791252,0.15042458576984563,0.27556309434670384,3.8815320908956257,7.521229288492282,72.44369056532962,32.39830463994822,10.0,61.33333333333334,15.2,61.74999999999999,50.0,39.656666666666666,20.0,20.0,100,25.0,41.25,0.0,0,30.0,0,6.0,69.30000000000001,100,0,57.720000000000006,34.55565805865113,MODERATE,57.720000000000006,MODERATE
SME_0540,Professional Services,16813.51,31909.33,12554.73,207194.27,4245.49,35731.69,5,0.023,3,0.864,0.094,0,0,1,2,1,0,3,1,0.522,1,1,12.323082449768075,1.8978387023292582,0.39345012884946184,100.0,94.89193511646292,60.654987115053814,82.7295753809604,50.0,15.333333333333336,86.4,23.5,85.71428571428572,52.18952380952381,0.0,0.0,0,50.0,12.5,20.0,0,30.0,0,10.0,47.8,0,0,19.12,43.77825356666907,MODERATE,82.7295753809604,MODERATE
SME_0541,Retail,56695.4,25215.92,5200.35,46745.65,14846.24,13062.66,0,0.125,3,0.359,0.032,1,1,0,0,1,0,1,1,0.776,1,1,0.8245051626763371,0.4447613033861653,0.20623280847972236,41.22525813381686,22.238065169308268,79.37671915202776,50.789684651748644,0.0,83.33333333333334,35.9,8.0,85.71428571428572,42.58952380952381,20.0,10.0,100,100.0,58.0,20.0,0,10.0,0,6.0,22.4,0,0,8.959999999999999,39.280286347905545,MODERATE,58.0,MODERATE
SME_0542,Transport,10422.56,11193.12,6912.85,5468.85,1326.05,4721.74,5,0.14,5,0.525,0.0,1,3,0,0,2,1,2,1,0.407,0,1,0.5247127385210544,1.073931932269999,0.6175981317094786,26.23563692605272,53.69659661349995,38.240186829052135,39.27574479348665,50.0,93.33333333333334,52.5,0.0,71.42857142857143,53.452380952380956,20.0,30.0,100,100.0,62.0,40.0,100,20.0,0,42.0,59.3,100,0,53.72,49.21781867614123,MODERATE,62.0,MODERATE
SME_0543,Hospitality,33669.11,31439.15,9106.08,52038.57,6315.18,5682.25,4,0.021,14,0.459,0.243,0,3,1,2,1,0,5,1,0.692,0,0,1.5455879291136594,0.9337683710677235,0.28964141842257185,77.27939645568297,46.68841855338617,71.03585815774281,65.60468776581786,40.0,14.000000000000002,45.9,60.74999999999999,7.14285714285714,33.558571428571426,0.0,30.0,0,50.0,18.5,20.0,0,50.0,0,14.0,30.800000000000004,100,100,72.32,41.103049186888214,MODERATE,72.32,MODERATE
SME_0544,Retail,36670.53,46355.26,5916.87,24693.02,27920.52,58605.09,3,0.073,3,0.246,0.145,1,2,1,1,0,1,1,0,0.418,1,1,0.6733750507560158,1.2641011733400092,0.1276418253289918,33.66875253780079,63.20505866700046,87.23581746710082,63.9564703482807,30.0,48.666666666666664,24.6,36.24999999999999,85.71428571428572,45.04619047619048,20.0,20.0,0,75.0,28.75,0.0,100,10.0,100,62.0,58.20000000000001,0,0,23.280000000000005,47.82648872353183,MODERATE,63.9564703482807,MODERATE
SME_0545,Manufacturing,24521.11,28730.93,1748.75,30138.35,62885.04,13927.25,3,0.039,14,0.404,0.301,0,1,1,2,4,0,1,1,0.408,1,0,1.2290777211961448,1.1716814614020328,0.0608664599440394,61.45388605980724,58.58407307010164,93.91335400559606,73.57672934121109,30.0,26.0,40.400000000000006,75.25,7.14285714285714,35.75857142857143,0.0,10.0,0,50.0,14.5,80.0,0,10.0,0,18.0,59.20000000000001,0,100,53.68000000000001,41.98066165950619,MODERATE,73.57672934121109,MODERATE
